id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
606155,Landing Page Submission,Organic Search,No,No,0,18.0,237,2.25,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
606153,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606151,Landing Page Submission,Direct Traffic,No,No,0,1.0,442,1.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
606136,Landing Page Submission,Organic Search,No,No,0,6.0,22,6.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
606135,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
606126,Landing Page Submission,Direct Traffic,No,No,0,4.0,497,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
606053,Landing Page Submission,Direct Traffic,No,No,0,4.0,1086,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
606038,Landing Page Submission,Google,No,No,0,4.0,439,4.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,No
606035,Landing Page Submission,Organic Search,No,No,1,21.0,1587,3.5,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
606028,Landing Page Submission,Direct Traffic,No,No,1,2.0,1071,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
605983,Landing Page Submission,Direct Traffic,No,No,0,2.0,1213,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
605966,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
605931,Landing Page Submission,Direct Traffic,No,No,0,5.0,743,1.67,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
605902,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
605894,Landing Page Submission,Organic Search,No,No,1,5.0,698,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
605849,API,Organic Search,No,No,1,3.0,1158,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
605839,API,Organic Search,Yes,No,0,8.0,40,8.0,SMS Sent,,,No,No,No,No,No,No,,,No
605829,Landing Page Submission,Google,No,No,0,3.0,130,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
605816,Landing Page Submission,Direct Traffic,No,No,0,5.0,203,5.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
605805,Landing Page Submission,Direct Traffic,No,No,0,13.0,936,3.25,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
605788,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
605767,Landing Page Submission,Direct Traffic,No,No,1,8.0,1594,2.67,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,Yes
605755,API,Organic Search,No,No,1,4.0,1038,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
605734,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,378,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
605723,Landing Page Submission,Google,No,No,1,4.0,618,4.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,No
605722,API,Google,Yes,No,0,3.0,368,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
605693,Landing Page Submission,Google,No,No,1,3.0,1052,3.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
605681,Landing Page Submission,Google,No,No,0,5.0,93,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605656,Landing Page Submission,Direct Traffic,No,No,0,2.0,866,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,,,No
605655,API,Google,No,No,0,3.0,303,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605652,Landing Page Submission,Google,No,No,1,4.0,1052,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605649,Landing Page Submission,Direct Traffic,No,No,0,2.0,1191,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
605636,Landing Page Submission,Google,No,No,0,3.0,1411,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605617,Landing Page Submission,Google,No,No,0,5.0,185,2.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
605606,Landing Page Submission,Direct Traffic,No,No,1,4.0,1933,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
605602,Landing Page Submission,Direct Traffic,No,No,0,2.0,66,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
605588,Landing Page Submission,Direct Traffic,No,No,0,2.0,128,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
605580,Landing Page Submission,Organic Search,Yes,No,0,2.0,146,2.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
605566,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
605502,Landing Page Submission,Direct Traffic,No,No,0,2.0,206,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
605499,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,281,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605487,Landing Page Submission,Google,No,No,0,4.0,22,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
605481,Landing Page Submission,Direct Traffic,No,No,0,2.0,246,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
605469,Landing Page Submission,Direct Traffic,No,No,1,11.0,1478,2.75,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
605458,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
605442,API,Organic Search,Yes,No,0,10.0,371,3.33,Page Visited on Website,,,No,No,No,No,No,No,,,No
605432,API,Google,No,No,1,5.0,1,1.67,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
605423,Landing Page Submission,Direct Traffic,No,No,0,2.0,882,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
605394,API,Google,No,No,1,2.0,804,2.0,Email Opened,,,No,No,No,No,No,No,,,No
605365,Landing Page Submission,Google,No,No,0,5.0,60,1.67,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
605351,API,Google,No,No,0,6.0,83,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
605343,Landing Page Submission,Direct Traffic,No,No,0,2.0,150,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
605341,Landing Page Submission,Direct Traffic,No,No,1,15.0,1000,7.5,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
605335,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605332,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,No
605331,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
605325,Landing Page Submission,Google,No,No,0,4.0,750,4.0,Email Link Clicked,Human Resource Management,,No,No,No,No,No,No,,,No
605320,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
605319,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
605318,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605316,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
605310,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
605303,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605299,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
605291,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
605273,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,International Business,Working Professional,No,No,No,No,No,No,,,No
605271,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605267,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605266,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
605262,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,,,No
605259,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
605255,Landing Page Submission,Google,No,No,0,3.0,76,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
605254,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
605251,Landing Page Submission,Google,No,No,0,4.0,225,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
605250,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
605242,Landing Page Submission,Direct Traffic,No,No,0,2.0,219,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
605240,Lead Add Form,Reference,No,No,1,2.0,426,2.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
605230,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
605228,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
605220,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
605216,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
605214,API,Chat,No,No,0,2.0,31,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
605210,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
605182,Landing Page Submission,Direct Traffic,No,No,0,3.0,62,1.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,20.0,No
605175,Landing Page Submission,Direct Traffic,No,No,0,2.0,68,2.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
605159,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
605156,Lead Add Form,Reference,No,No,1,,373,,,Finance Management,Working Professional,No,No,No,No,No,No,,,No
605141,API,Google,No,No,0,2.0,287,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
605134,Landing Page Submission,Direct Traffic,No,No,0,4.0,266,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,11.0,19.0,Yes
605118,Landing Page Submission,Direct Traffic,No,No,0,1.0,485,1.0,Converted to Lead,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
605099,Lead Add Form,,No,No,1,,506,,,Select,Unemployed,No,No,No,No,No,No,,,No
605097,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
605090,Landing Page Submission,Direct Traffic,No,No,0,2.0,216,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
605086,Landing Page Submission,Google,No,No,0,9.0,246,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605077,Landing Page Submission,Direct Traffic,No,No,0,2.0,253,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
605074,Landing Page Submission,Direct Traffic,No,No,0,2.0,334,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
605073,Landing Page Submission,Direct Traffic,No,No,0,4.0,329,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605056,Landing Page Submission,Direct Traffic,No,No,0,2.0,34,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
605055,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
605027,API,Organic Search,No,No,1,5.0,247,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
605015,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
605001,Landing Page Submission,Direct Traffic,No,No,0,2.0,217,2.0,Email Opened,Operations Management,Student,No,No,No,No,No,No,,,Yes
604992,Landing Page Submission,Google,No,No,1,2.0,1139,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
604986,API,Organic Search,No,No,0,6.0,198,6.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604980,Landing Page Submission,Direct Traffic,No,No,0,3.0,62,3.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
604969,Landing Page Submission,Organic Search,No,No,1,11.0,1549,1.57,Chat Conversation,Hospitality Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
604965,Landing Page Submission,Google,No,No,0,4.0,185,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
604939,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604908,Landing Page Submission,Organic Search,No,No,1,10.0,1537,10.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
604906,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
604900,Landing Page Submission,Organic Search,No,No,0,9.0,1309,4.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
604886,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
604875,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604873,Landing Page Submission,Direct Traffic,No,No,0,9.0,63,4.5,Chat Conversation,Marketing Management,Student,No,No,No,No,No,No,,,Yes
604856,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
604851,Landing Page Submission,Google,No,No,0,5.0,14,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
604849,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
604843,API,Google,No,No,0,2.0,89,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604832,Landing Page Submission,Direct Traffic,No,No,0,2.0,154,2.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,,,Yes
604821,Landing Page Submission,Direct Traffic,No,No,0,3.0,142,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
604797,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604796,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,150,1.0,Email Bounced,Marketing Management,,No,No,No,No,No,No,,,No
604743,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,119,1.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
604739,Landing Page Submission,Direct Traffic,No,No,0,2.0,45,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
604730,Landing Page Submission,Organic Search,No,No,1,9.0,995,4.5,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
604721,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,70,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
604710,Landing Page Submission,Direct Traffic,No,No,0,2.0,532,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
604700,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
604698,Landing Page Submission,Google,No,No,1,3.0,552,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
604692,Landing Page Submission,Organic Search,No,No,1,3.0,1382,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
604690,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,124,1.0,Email Bounced,Rural and Agribusiness,,No,No,No,No,No,No,,,No
604651,Landing Page Submission,Direct Traffic,No,No,0,2.0,382,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
604620,API,Organic Search,No,No,0,16.0,248,5.33,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
604618,Landing Page Submission,Organic Search,Yes,No,0,6.0,197,6.0,Email Bounced,Operations Management,,No,No,No,No,No,No,,,No
604613,Landing Page Submission,Direct Traffic,No,No,0,4.0,517,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
604612,Landing Page Submission,Organic Search,Yes,No,0,3.0,396,3.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
604604,Landing Page Submission,Direct Traffic,No,No,0,4.0,241,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
604585,Landing Page Submission,Direct Traffic,No,No,0,3.0,1417,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
604582,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
604532,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,93,2.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
604494,Landing Page Submission,Direct Traffic,No,No,0,2.0,67,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
604469,Landing Page Submission,Organic Search,No,No,1,8.0,931,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
604462,Landing Page Submission,Google,No,No,1,3.0,873,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
604460,Landing Page Submission,Organic Search,No,No,1,15.0,1603,15.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
604456,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604437,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,32,5.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
604431,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604428,Landing Page Submission,Google,No,No,0,3.0,118,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
604412,Landing Page Submission,Google,No,No,0,3.0,828,3.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
604411,Lead Add Form,Reference,No,No,1,,1385,,,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
604407,Landing Page Submission,Google,No,No,0,3.0,398,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
604404,Landing Page Submission,Organic Search,Yes,No,0,8.0,27,8.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
604403,Landing Page Submission,Google,No,No,0,6.0,46,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
604391,Landing Page Submission,Google,No,No,0,13.0,62,2.17,Page Visited on Website,Media and Advertising,,No,No,No,No,No,No,13.0,17.0,Yes
604390,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
604385,API,Google,No,No,0,2.0,178,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604384,API,Organic Search,No,No,0,4.0,635,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
604363,Landing Page Submission,Direct Traffic,No,No,1,3.0,1277,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
604359,Landing Page Submission,Google,No,No,1,4.0,1221,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
604323,Landing Page Submission,Google,No,No,0,2.0,340,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
604321,Landing Page Submission,Google,No,No,0,4.0,128,4.0,Email Link Clicked,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
604317,Landing Page Submission,Organic Search,Yes,No,0,8.0,74,8.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,,,Yes
604307,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
604281,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604230,Landing Page Submission,Direct Traffic,No,No,0,4.0,534,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
604229,API,Google,No,No,1,11.0,523,2.2,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
604225,API,Google,No,No,1,11.0,1060,2.2,SMS Sent,,,No,No,No,No,No,No,,,No
604224,Landing Page Submission,Organic Search,Yes,No,0,2.0,61,2.0,Email Bounced,Finance Management,,No,No,No,No,No,No,,,Yes
604214,Landing Page Submission,Direct Traffic,No,No,1,2.0,1302,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
