id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
654574,Landing Page Submission,Organic Search,No,No,0,7.0,585,7.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,13.0,16.0,Yes
608212,API,Google,No,No,1,4.0,733,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
631496,Landing Page Submission,Organic Search,No,No,1,3.0,644,3.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
640238,Landing Page Submission,Organic Search,No,No,0,14.0,255,7.0,Chat Conversation,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
651517,Landing Page Submission,Google,No,No,0,3.0,829,1.5,Converted to Lead,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
623206,Landing Page Submission,Google,No,No,0,4.0,326,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
614096,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
592740,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
637387,API,Chat,No,No,0,2.0,98,1.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,17.0,16.0,No
595230,Landing Page Submission,Direct Traffic,No,No,1,2.0,1534,2.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,13.0,15.0,Yes
598481,API,Organic Search,No,No,0,4.0,1144,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613391,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
584908,Landing Page Submission,Google,No,No,0,4.0,679,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,No
608427,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
628524,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
624649,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622084,API,Google,Yes,No,0,2.0,385,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
596643,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,495,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
639774,Landing Page Submission,Google,No,No,0,4.0,213,4.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,13.0,15.0,No
606663,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
579717,Landing Page Submission,Google,No,No,1,4.0,1944,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
601514,Landing Page Submission,Organic Search,No,No,1,9.0,1424,2.25,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
602676,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
640446,Landing Page Submission,Direct Traffic,No,No,1,5.0,1591,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
634849,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
594049,Landing Page Submission,Google,No,No,1,2.0,1508,2.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
585851,Landing Page Submission,Direct Traffic,No,No,0,10.0,793,10.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
593222,API,Chat,No,No,1,3.0,1083,1.5,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,13.0,16.0,Yes
603687,Landing Page Submission,Google,No,No,1,5.0,1585,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,No
637163,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
607148,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
653691,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
627610,Landing Page Submission,Organic Search,No,No,1,14.0,969,2.8,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
626337,Landing Page Submission,Direct Traffic,No,No,1,2.0,702,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
597718,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
613438,Landing Page Submission,Google,No,No,1,7.0,1398,3.5,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
630715,Landing Page Submission,Google,No,No,0,4.0,400,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
624295,API,Organic Search,No,No,0,4.0,417,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
650238,Landing Page Submission,Direct Traffic,No,No,1,10.0,918,3.33,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,Yes
586652,Landing Page Submission,Direct Traffic,No,No,0,6.0,0,3.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
582287,API,Google,No,No,0,2.0,124,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,10.0,16.0,No
622543,Landing Page Submission,Organic Search,No,No,1,3.0,1625,3.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
583694,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,16.0,No
650012,Landing Page Submission,Organic Search,No,No,1,4.0,1058,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
592692,API,Organic Search,No,No,0,3.0,1920,1.5,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
641250,Landing Page Submission,Direct Traffic,No,No,1,2.0,1208,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
603361,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,36,5.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
641375,API,Direct Traffic,No,No,0,5.0,48,1.67,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
650291,API,Google,No,No,1,4.0,1048,1.33,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
591933,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
615948,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
658470,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
580349,Landing Page Submission,Direct Traffic,No,No,0,3.0,63,3.0,Page Visited on Website,International Business,,No,No,No,No,No,No,14.0,17.0,Yes
632243,API,Chat,No,No,0,4.0,1723,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,15.0,No
597841,API,Organic Search,No,No,0,9.0,1932,9.0,Chat Conversation,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
619487,API,Organic Search,No,No,1,8.0,1138,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
605232,API,Chat,No,No,0,3.0,387,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
588212,Landing Page Submission,Direct Traffic,No,No,0,2.0,404,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,16.0,Yes
638583,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
602406,Landing Page Submission,Direct Traffic,No,No,1,3.0,1576,1.5,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,No
647851,API,Google,No,No,1,2.0,682,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
623290,Landing Page Submission,Organic Search,No,No,1,4.0,1264,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
600252,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
660361,API,Referral Sites,No,No,0,4.0,223,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,13.0,No
583135,Landing Page Submission,Organic Search,No,No,0,3.0,828,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,20.0,Yes
638505,API,Google,No,No,1,3.0,739,3.0,Email Opened,Business Administration,Student,No,No,No,No,No,No,15.0,18.0,No
660540,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
607384,Landing Page Submission,Direct Traffic,No,No,0,2.0,248,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
633316,Landing Page Submission,Direct Traffic,No,No,0,3.0,54,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
599310,Landing Page Submission,Google,No,No,1,3.0,346,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
598285,API,Google,No,No,0,3.0,636,1.5,Page Visited on Website,,,No,No,No,No,No,No,,,No
612657,Landing Page Submission,Google,No,No,0,2.0,31,2.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
623551,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606677,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
583681,Landing Page Submission,Organic Search,No,No,0,12.0,25,6.0,Page Visited on Website,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
648044,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
601745,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
636241,API,Google,No,No,1,2.0,1042,2.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,14.0,15.0,No
618334,API,Chat,No,No,0,4.0,169,1.33,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,Yes
612266,Landing Page Submission,Google,No,No,1,6.0,942,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
612162,Landing Page Submission,Organic Search,No,No,0,3.0,1291,3.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
610077,Landing Page Submission,Google,No,No,1,4.0,1298,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
638922,Landing Page Submission,Google,No,No,0,8.0,137,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,13.0,16.0,Yes
632997,API,Google,No,No,0,2.0,4,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
590600,Landing Page Submission,Organic Search,No,No,0,8.0,61,4.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
592165,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591622,Landing Page Submission,Direct Traffic,No,No,0,3.0,986,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,16.0,Yes
624356,Landing Page Submission,Organic Search,No,No,0,4.0,310,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
594160,Landing Page Submission,Direct Traffic,No,No,1,2.0,1764,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
594630,Landing Page Submission,Organic Search,No,No,0,28.0,340,4.0,Email Link Clicked,International Business,Unemployed,No,No,No,No,No,No,,,Yes
603995,API,Google,No,No,0,4.0,984,1.33,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
627970,Landing Page Submission,Google,No,No,1,3.0,1178,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,,,No
598886,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,,,No
626142,Landing Page Submission,Organic Search,No,No,1,5.0,1221,5.0,Converted to Lead,Hospitality Management,,No,No,No,No,No,No,,,Yes
637203,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
589704,Landing Page Submission,Direct Traffic,No,No,0,2.0,193,2.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,16.0,Yes
640325,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588601,Landing Page Submission,Direct Traffic,No,No,0,2.0,467,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
605638,Landing Page Submission,Organic Search,No,No,0,6.0,1100,6.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
590001,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593710,Landing Page Submission,Direct Traffic,No,No,1,7.0,1762,1.4,Chat Conversation,Finance Management,Student,No,No,No,No,No,No,12.0,18.0,Yes
630529,API,Google,No,No,1,3.0,519,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
587808,API,Direct Traffic,No,No,1,4.0,1761,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
616965,API,Organic Search,No,No,1,2.0,362,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
582360,API,Direct Traffic,No,No,0,7.0,5,7.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
637856,Landing Page Submission,Google,No,No,0,5.0,1278,2.5,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,18.0,No
642443,Landing Page Submission,Organic Search,No,No,0,3.0,986,3.0,Unreachable,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,Yes
583580,API,Organic Search,No,No,1,4.0,1074,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
586658,Landing Page Submission,Google,No,No,0,4.0,381,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
594083,Landing Page Submission,Organic Search,No,No,1,4.0,3,4.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
614229,Landing Page Submission,Direct Traffic,No,No,0,8.0,96,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
621183,Landing Page Submission,Google,No,No,0,4.0,1524,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
635995,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
607845,API,Organic Search,No,No,0,5.0,22,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
652416,Landing Page Submission,Google,No,No,1,3.0,779,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
601242,API,Chat,Yes,No,1,0.0,0,0.0,Unsubscribed,Hospitality Management,Working Professional,No,No,No,No,No,No,,,No
585416,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
587284,Landing Page Submission,Direct Traffic,No,No,0,3.0,810,1.5,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
653017,Landing Page Submission,Organic Search,No,No,0,4.0,1505,4.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,13.0,Yes
603956,Landing Page Submission,Google,No,No,0,1.0,183,1.0,Converted to Lead,Retail Management,Unemployed,No,No,No,No,No,No,,,No
627214,Landing Page Submission,Direct Traffic,No,No,1,6.0,23,6.0,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
635017,Landing Page Submission,Google,No,No,0,6.0,329,6.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
582425,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,155,1.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,15.0,16.0,Yes
643974,API,Google,Yes,No,0,2.0,96,2.0,Email Bounced,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
652084,API,Google,No,No,0,2.0,369,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
642217,API,Google,No,No,0,3.0,271,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
584292,Landing Page Submission,Google,No,No,0,6.0,195,2.0,SMS Sent,Operations Management,,No,No,No,No,No,No,13.0,17.0,No
589395,Landing Page Submission,Direct Traffic,No,No,0,2.0,1087,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
652421,Landing Page Submission,Organic Search,No,No,0,14.0,1747,1.27,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
651241,Landing Page Submission,Google,No,No,0,5.0,75,2.5,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
614523,API,Google,No,No,0,4.0,609,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
594761,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
605363,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
640308,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
616514,Landing Page Submission,Google,No,No,1,4.0,1416,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
629363,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
589595,API,Google,No,No,1,12.0,734,1.71,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
622566,API,Organic Search,No,No,0,18.0,91,3.6,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
595182,Landing Page Submission,Google,No,No,0,3.0,291,1.5,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
636404,Landing Page Submission,Google,No,No,1,6.0,116,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
628706,API,Google,No,No,0,2.0,279,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
636746,Landing Page Submission,Direct Traffic,No,No,0,2.0,593,2.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,14.0,14.0,Yes
635971,Landing Page Submission,Google,No,No,0,5.0,70,5.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,15.0,18.0,No
634040,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
653610,API,Chat,No,No,0,,463,,Unreachable,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
641084,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
597819,API,Chat,No,No,1,3.0,1110,1.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
596580,API,Google,No,No,1,2.0,406,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
605302,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
584603,Landing Page Submission,Direct Traffic,No,No,0,2.0,300,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
594919,Landing Page Submission,Organic Search,No,No,0,10.0,144,5.0,Email Link Clicked,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
580198,API,Chat,No,No,1,7.0,1516,3.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
652060,Landing Page Submission,Direct Traffic,No,No,1,4.0,1298,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
624344,API,Google,No,No,0,3.0,793,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
598793,Landing Page Submission,Direct Traffic,No,No,0,2.0,1450,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
627212,Landing Page Submission,Google,No,No,0,2.0,660,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
627085,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
619821,Landing Page Submission,Direct Traffic,No,No,0,3.0,500,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622534,API,Google,No,No,1,2.0,727,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
582424,API,Organic Search,No,No,0,3.0,1709,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
613188,Landing Page Submission,Direct Traffic,No,No,1,4.0,913,4.0,Email Opened,E-Business,Student,No,No,No,No,No,No,,,Yes
622631,Landing Page Submission,Google,No,No,1,5.0,1761,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
614268,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,154,3.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
639055,Landing Page Submission,Google,No,No,1,3.0,1713,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
609554,Landing Page Submission,Organic Search,No,No,0,8.0,137,8.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
605123,Landing Page Submission,Direct Traffic,No,No,1,4.0,1628,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
612511,Landing Page Submission,Google,No,No,0,5.0,201,5.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
628652,API,Google,No,No,0,4.0,157,4.0,Email Opened,,,No,No,No,No,No,No,,,No
651920,API,Google,No,No,0,13.0,9,3.25,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
628918,Landing Page Submission,Direct Traffic,No,No,0,1.0,1136,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
581868,API,Google,No,No,0,9.0,127,1.8,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
605416,API,Google,No,No,0,3.0,233,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
591612,Landing Page Submission,Google,No,No,1,4.0,1200,4.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,14.0,16.0,Yes
633372,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
592418,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
